RA,DEC
120.35505,38.69751
184.78578,36.37451
22.399794,33.245598
215.83757,76.74117
227.2772,43.576714
31.299313,5.894685
123.02971,37.687527
155.14807,31.189579
244.32489,55.952744
137.50264,42.00136
199.49881,41.55436
244.3269,44.326527
126.33847,33.10787
31.301094,14.559803
132.71999,68.59035
244.33083,44.8442
9.535849,5.9705815
244.33238,44.64497
272.25085,45.066437
162.33925,59.120483
330.38492,19.378677
279.3182,38.026623
279.73337,38.036858
120.12637,39.861427
136.58992,56.91489
37.958595,36.090256
335.42267,11.18067
106.16646,70.20751
128.07446,32.77477
9.561449,6.8702254
113.91801,71.884155
37.96558,36.64308
9.568822,3.2374732
37.646133,31.339924
241.34047,57.49271
340.30435,34.594456
140.20082,42.25679
20.45044,4.441456
105.07611,44.152115
222.74742,34.58276
273.56934,40.03554
31.395414,6.707713
270.40958,40.96828
201.7747,57.2021
270.40985,39.8893
244.37952,51.67299
274.92325,71.13389
333.33435,34.395412
9.110462,7.757104
338.41943,10.971937
137.59137,58.61123
244.38512,43.646046
126.41607,31.011168
137.5922,55.912216
9.134665,1.3114591
119.424774,40.746124
244.68546,21.524944
246.6483,61.17558
164.12009,60.177055
244.78865,43.610565
282.21786,65.93402
33.28433,33.458416
274.9497,59.869232
279.16934,70.49098
332.2618,21.384312
274.42535,39.49053
333.36926,33.998512
32.27595,0.2600509
9.15628,6.757537
244.39526,42.32605
270.4453,47.11748
274.51675,39.639664
244.79547,43.577484
137.64697,58.617218
338.4636,10.337092
2.417338,0.64708
123.379364,74.53057
22.413687,34.00672
20.651657,5.391316
260.98752,41.220512
9.172718,0.9216236
128.19783,35.647556
281.64993,36.12134
114.08602,64.10238
259.22733,31.968182
259.2294,33.28096
37.69693,36.351387
282.05136,35.72632
282.0928,35.981625
9.221803,7.527817
114.14532,78.96348
155.54044,31.502552
9.701819,3.658425
136.80586,40.880188
31.55284,6.4962554
0.935237,3.3101943
2.2073605,38.59739
105.74231,41.502968
31.734825,45.68029
330.87897,10.214414
38.05205,27.712511
227.42953,49.272606
172.33798,30.95288
282.42102,36.05909
31.567345,5.961184
227.43115,46.002132
267.9401,36.036907
9.236709,7.003529
274.7904,72.56558
338.52753,11.27536
244.44885,50.083263
275.03235,78.71122
128.24814,24.055706
128.25224,23.374502
215.65108,57.235752
185.03241,35.603
1.7712435,38.079147
114.1936,75.25926
263.11865,37.292892
31.62095,15.493538
244.46286,52.529343
333.43292,31.442238
9.270325,4.914349
215.65955,52.81905
332.29257,23.44437
108.08739,69.5982
128.27089,33.63577
131.14662,57.059696
136.88875,55.018623
155.7899,32.10918
227.48181,55.608658
335.73596,9.780179
9.290361,2.417562
206.63481,32.315567
244.16937,22.179108
128.29697,23.962265
155.79509,40.21346
279.6002,30.089508
279.6189,29.894032
272.39374,42.765045
215.72386,44.481735
159.06769,40.397736
220.79973,71.98308
279.91904,29.81475
124.106926,37.342556
267.4718,41.53155
244.49112,49.884987
270.5294,50.345528
33.807766,33.56854
105.06571,44.238754
128.32199,34.70447
31.693995,6.160907
162.41486,58.69877
185.89465,32.925102
222.89752,65.475945
0.9921161,1.8895465
341.30215,34.14404
215.76372,51.77614
244.49594,53.694622
270.54102,47.772717
9.8631735,6.9503903
280.5065,29.941679
280.55917,29.980997
272.43002,44.579056
133.0481,67.76179
114.33357,66.94185
136.9853,55.259315
284.6753,50.56655
260.6966,31.40686
105.15654,43.77367
215.80916,52.72383
266.2257,31.47767
333.5238,28.139362
137.95674,58.750683
264.1194,40.68287
137.9568,58.74989
2.2534142,38.916054
244.7997,21.462332
38.149418,36.377502
31.805746,7.931388
264.55533,40.12609
213.87364,53.934875
266.23804,37.785927
275.18054,72.25552
156.00975,40.544884
227.5859,56.243797
333.5422,33.495445
268.71976,32.112625
31.836546,7.8730025
210.75449,54.911625
283.98572,30.350132
210.78255,55.081554
210.83064,55.058796
228.74756,37.68703
105.81083,70.865776
210.98933,54.821854
38.178047,34.06607
338.74634,12.198475
137.07791,52.034966
38.180836,34.040543
244.54347,54.489155
114.48264,78.925224
268.7207,31.167719
341.7947,34.53546
126.66818,37.686882
38.19617,30.87473
264.13412,38.000957
259.40613,32.99776
244.54996,44.654285
338.81888,11.070898
120.404655,38.553806
182.16983,43.652676
333.5728,30.827982
220.39821,56.021275
9.45056,4.4590087
137.13034,52.36828
283.08032,35.248226
222.28847,46.595585
114.616776,75.62304
244.57387,43.25142
138.12157,58.87433
268.84982,32.39622
285.05048,50.07809
266.33826,32.138607
31.956738,7.2029285
220.71521,55.21984
220.73311,55.38165
156.23602,31.13829
270.65723,47.609028
112.751785,66.1883
215.93903,56.35994
38.22545,28.107481
268.1218,36.918274
186.01083,32.588596
22.448448,33.709694
244.82549,22.741959
259.78064,33.077717
260.49228,40.693462
177.02751,79.39189
258.96933,33.61031
133.21594,67.44425
338.90466,9.545953
9.495176,4.5740414
13.286014,5.9421773
241.69756,40.46514
244.6084,49.38359
128.4497,22.999315
38.247574,31.945175
220.9025,56.009163
10.0599985,4.075782
32.05983,5.3518944
128.46124,40.547848
128.46277,22.827738
333.60928,28.272013
128.46284,22.82737
133.24757,68.65882
137.20374,57.234646
120.77528,39.730263
168.31114,41.646336
120.146706,27.290188
148.21822,78.93926
187.06087,20.886776
128.47371,23.672873
227.66629,43.58441
266.42032,38.49757
216.00026,43.495945
32.01361,7.380774
38.269188,31.577362
9.544708,6.82379
32.026726,5.958161
32.051357,6.9382176
38.273388,35.53848
336.11487,9.644941
156.4273,32.52622
266.4636,32.54006
114.839424,76.91987
32.05593,4.4450493
138.20993,55.96201
120.50417,38.08138
338.989,10.585365
10.10709,4.090242
105.58704,70.752625
206.67322,27.313908
220.14038,42.410717
156.49945,39.919918
114.84724,76.41968
137.29823,55.848946
137.29834,42.205784
244.68866,44.880005
130.03561,53.192463
227.69069,56.382484
31.325317,32.899742
114.859924,78.97163
333.66162,28.044773
332.3602,32.42374
266.5479,31.545555
233.4786,51.45407
38.312702,28.841946
275.4255,65.62307
220.15315,54.37348
259.31058,65.4389
227.72752,43.56395
114.89681,76.135475
32.271755,1.1229347
10.141606,2.0813408
9.608164,7.682602
272.64432,45.382107
32.18303,1.1845446
9.610221,5.4336004
227.74454,45.64457
268.22354,35.389553
38.327015,28.990686
32.220768,6.75118
114.98031,76.22888
32.220757,8.088225
184.31741,69.84009
216.09972,42.30297
227.75528,44.710827
259.558,31.608648
128.56842,23.142918
128.5687,23.14273
38.350136,29.986647
244.74362,53.39426
268.23904,31.792833
38.351982,30.92371
10.239737,1.1703523
31.629591,33.421448
9.664729,4.0992093
198.73996,56.450474
339.17807,10.246207
9.681382,0.14667174
128.58902,38.161125
32.30182,1.1760986
275.51077,75.64946
123.650116,70.73352
206.68625,27.71259
31.92197,45.3077
128.59244,23.588125
9.707587,1.8993028
268.2712,31.29842
231.4599,50.62372
138.45844,40.047966
275.55045,64.80186
223.04276,65.89021
20.689726,7.5299034
216.2119,51.01536
32.39316,7.5386157
157.66531,39.796574
126.86333,31.1259
20.8096,5.722316
115.20709,75.77345
32.444866,0.30994257
266.68854,32.523342
32.452705,7.1240644
244.83984,50.437775
0.41903895,3.3879642
9.754325,2.7267709
120.648026,31.21198
227.84047,53.414146
275.5857,60.20254
168.35922,28.743631
330.33014,31.021544
275.59183,74.26691
115.27368,76.50907
137.51997,57.053413
38.418877,33.3275
275.61148,60.30945
105.4974,44.189873
339.3928,13.110058
38.061283,33.22688
9.773267,5.221692
346.9181,34.17843
216.28664,44.435608
158.14839,39.645844
244.87929,48.397278
140.31042,41.80935
22.477924,29.984585
239.38852,47.748558
164.37407,57.073284
0.17330527,-0.14328873
32.565453,5.530229
330.05145,32.33373
9.809802,4.0821238
283.0875,78.57355
244.91383,55.51782
1.3835329,0.42221603
244.92252,48.459183
140.10915,31.3109
200.64471,42.7922
115.546585,75.506615
282.87717,65.175476
115.59342,76.0344
266.7925,39.165096
158.58595,40.49361
223.49196,57.49886
227.88873,42.924656
244.95012,48.640846
339.57962,10.815421
138.62032,54.596214
120.103806,42.148575
126.97688,35.081684
137.69234,53.14455
9.874726,3.7400122
105.613846,65.78571
147.41391,69.21937
246.88899,77.84873
0.0576538,7.5150633
128.75948,38.14735
244.97002,49.841816
32.726055,0.71876466
336.58606,11.791723
17.09953,7.968442
9.890399,6.443899
266.84885,38.773632
244.97992,56.549923
270.90256,41.17563
275.75134,73.90229
244.98474,44.85918
339.71866,12.258924
259.3962,39.964893
38.521896,33.12688
38.13633,33.05104
259.81287,38.100815
250.0089,76.59384
334.25568,12.845502
253.95563,55.609417
19.470726,7.0854454
9.941237,3.5322082
32.779297,7.849466
333.88757,33.393997
266.87753,39.123688
9.970487,5.748888
275.80194,65.56486
266.89273,39.249134
220.5722,57.079647
121.701256,40.88051
259.37585,72.73597
32.818306,0.5168321
119.694534,30.347033
202.80211,57.37427
339.7991,11.06562
270.93887,44.178482
32.886456,5.5400305
119.73963,30.269724
133.75688,68.51049
128.82976,37.439545
225.0101,56.91375
10.01035,2.2263365
116.71451,69.09966
38.556927,31.822525
266.92664,39.18477
138.77731,40.48457
119.83465,30.934877
14.750873,41.414883
205.7907,66.13266
20.725285,5.445385
275.8525,75.04363
32.87832,7.438961
336.77866,11.654793
38.20818,32.712524
228.03189,46.30671
244.21953,50.195812
330.25595,31.271872
244.25597,50.335148
259.84824,31.37223
137.90285,54.313637
216.57747,50.6837
228.06096,47.29204
105.63928,23.010561
120.46008,35.956074
168.39574,28.475027
225.87738,56.845802
137.91722,52.441975
137.92313,53.914055
336.80783,11.476647
32.981842,6.9427805
245.13829,47.838127
137.96657,54.402378
233.89723,56.472675
120.15084,30.148655
117.37034,69.1562
245.14616,44.77567
280.08298,53.293446
244.67645,49.11943
205.8318,68.28152
182.694,56.392567
120.20483,30.563017
120.21983,30.332882
10.114592,7.188304
127.13937,30.256435
334.01804,31.469822
138.02565,42.058834
33.06338,0.43977085
339.98587,11.167468
334.0194,31.06251
33.08372,6.586845
332.472,32.588673
221.68047,77.67509
2.6811993,-1.2314378
105.811066,41.81047
120.47008,31.630299
123.96196,71.53683
184.6512,69.15675
172.6434,76.28527
128.92938,31.658836
38.656254,32.638687
228.1253,54.895203
340.06067,9.596699
133.91634,68.203766
160.72571,40.231567
33.12269,5.984607
38.4854,29.427402
38.26386,33.2054
120.482574,30.245502
279.24698,38.35376
33.16372,6.715917
267.1218,35.987255
105.65293,71.361946
120.54188,30.325357
2.7043831,0.1285624
1.0160263,7.309483
330.33893,32.468933
168.89183,29.356737
261.24115,40.51629
120.56736,30.848955
228.15367,56.41237
10.194322,1.2894468
128.96326,35.56422
245.234,49.566864
10.203394,6.453983
216.79968,42.733208
33.251793,5.3268914
120.918526,32.314625
33.252045,0.5576304
268.7445,31.34527
33.2627,1.1175581
228.17891,56.576267
10.216527,2.0139134
38.702393,31.754816
168.43086,41.905422
184.6728,67.187614
330.53778,11.255358
120.9271,32.19392
271.0848,41.460102
212.12575,38.530457
267.17923,40.46997
330.4382,31.491833
10.235592,3.4145064
271.08746,43.274475
334.08524,33.835373
124.604965,35.361195
259.9607,32.163807
10.262397,2.3650944
267.21393,39.073833
276.10748,70.639
33.45871,7.5481396
1.0172268,1.6661315
216.86858,54.455833
138.19284,55.452415
245.35501,48.457638
271.1146,41.408752
120.995575,31.49448
267.2437,32.44171
120.99656,40.336002
129.01494,38.658276
38.749477,36.064266
245.39938,48.146984
10.301985,7.718601
228.22739,52.972744
107.07728,71.455345
216.90662,57.13195
340.29684,10.318867
127.289925,30.778074
184.69495,70.03541
22.538774,34.03325
229.15617,37.6113
0.10721001,2.7341824
38.356575,34.039528
129.0458,30.938263
127.296486,31.430042
129.04738,37.126072
340.3108,10.973158
279.4405,38.336285
245.47931,42.79321
271.1518,43.44722
127.30262,31.266434
10.332029,1.8187557
216.98781,53.304405
33.471886,6.2890115
240.8803,49.482864
276.1846,73.268036
33.13702,7.2507434
129.05966,38.7258
212.25867,38.694187
334.14645,28.98776
33.204357,6.96032
38.80689,34.383846
245.52663,42.624554
10.882245,6.0435433
217.04036,43.065342
129.07509,34.220978
2.3196273,3.7627916
10.380579,6.9677634
260.04202,31.315714
127.33815,32.26673
10.38405,3.8932936
245.55333,43.621334
139.38167,42.132797
129.1023,32.955128
33.532036,6.2547097
2.3013532,0.12429836
10.427327,6.344838
276.2486,72.449394
228.30385,45.86881
267.36044,36.305458
10.429833,5.5082407
119.41223,68.87154
33.575474,8.06432
33.92156,7.5883107
330.62674,31.59422
129.13719,35.69363
138.40547,41.575394
245.62549,48.94122
332.9782,10.383343
138.4266,52.56337
217.16985,42.583176
228.32045,47.009586
245.6532,49.113445
194.0034,74.5318
39.37998,27.881842
127.38647,33.77266
139.50745,54.750797
182.32613,43.10136
200.83487,43.155605
330.3481,21.526175
120.23007,31.732954
13.988081,1.4021219
267.37595,31.35744
334.19562,30.746416
38.432995,28.229258
267.3847,32.487648
38.440285,30.533854
129.1698,32.217567
33.75379,5.0839043
129.17145,40.4646
138.4657,45.51247
330.6899,32.387592
120.4878,29.975872
124.09439,70.77781
147.52486,74.56717
206.76129,27.759277
105.818436,43.099106
27.679304,2.21676
138.48076,54.697422
33.786617,4.3577943
121.250435,37.98667
129.1792,36.63009
34.184998,4.0913877
217.24438,46.679802
332.5514,22.887074
267.42462,40.834206
229.4697,53.58223
129.19406,35.607445
33.873398,4.901013
271.25146,40.215977
10.5563545,4.521518
120.3359,69.64422
138.51338,52.4796
15.005387,41.051273
206.07896,67.36702
245.15472,22.702452
207.25111,27.665508
138.51411,40.438725
274.21484,41.333187
217.28906,46.464104
127.45533,29.862907
333.27,11.1245165
38.478085,29.202747
271.2681,49.460377
38.47962,28.545664
332.56384,21.777485
10.563731,6.9770236
217.31053,42.62312
246.65419,60.678883
38.4834,36.536995
267.46954,38.851143
332.5642,26.566938
120.52503,75.569176
33.95831,6.9826303
127.4807,31.869293
116.05617,24.50149
129.2284,33.188217
38.918015,29.15378
184.94934,66.71518
2.3279228,-2.883068
0.73419136,0.15172833
112.11122,64.71821
217.36905,57.51554
105.8796,23.338404
38.93744,27.78513
38.939545,32.86502
271.29987,50.405987
136.10356,71.93389
247.34657,40.594017
40.14355,6.8494363
229.1983,37.72922
10.636009,7.649004
138.59555,41.775414
34.171604,6.815043
38.949398,30.237926
257.1928,25.091644
228.49324,53.56806
217.4418,43.561756
38.533726,30.356556
234.354,43.462753
34.224022,4.8213515
217.49605,47.550816
34.22424,4.500286
127.52105,30.34431
168.50133,41.537033
105.88441,64.898735
31.986315,44.394737
15.933011,3.5656192
25.96833,11.656178
38.992905,37.196712
234.39665,46.25767
34.28283,5.1715384
228.52243,53.728546
279.82687,39.461567
228.5235,56.644802
247.50983,40.45467
10.691655,7.0197387
16.375048,4.172167
217.53563,47.2413
220.29047,44.976543
330.3581,30.832811
0.77680355,-0.11063947
121.55673,70.88213
34.39385,5.2251225
267.57776,35.30953
10.7031975,6.7629566
121.56578,70.2883
138.66876,56.06738
39.01394,31.529036
139.98248,53.6785
247.66397,40.388165
11.228326,17.841604
39.02,30.58678
228.56009,43.49668
127.567955,30.21812
228.56804,42.30632
217.5825,56.587994
273.40924,41.076363
276.6064,59.636093
34.44646,3.933284
11.247175,1.222386
271.38412,43.758163
271.38467,49.322456
121.9313,39.62496
173.06561,65.08968
0.1505477,35.989056
34.500755,4.4510775
39.04148,29.159296
228.60239,43.535564
38.642433,33.053253
217.63837,54.731655
341.0295,12.167843
39.052837,36.03749
228.61028,47.267147
267.65976,36.70002
334.4227,30.626177
217.63951,43.05634
10.800671,2.1537113
38.657887,37.348797
121.97151,41.44242
147.59373,68.20719
223.4688,75.740974
129.4276,30.573492
228.63121,47.217457
25.216751,10.9247875
271.41718,43.369102
334.43137,29.704832
284.22375,64.53361
34.635796,7.432173
276.69757,73.3259
228.63693,43.302193
267.68073,36.081394
234.57137,57.01436
10.812975,4.551754
39.081688,34.463795
271.4245,47.347317
36.000607,34.158314
267.69257,31.81863
245.50937,48.67911
276.7291,70.55224
334.44897,28.965788
259.87646,38.72779
330.56622,16.827835
169.06271,29.571312
260.29797,30.29449
10.817264,2.8683376
34.713013,8.008127
228.65138,42.33051
138.7896,39.590305
138.787109375,39.590274810791016
217.72443,47.496994
228.65799,42.680187
38.70271,36.762794
127.67136,31.93538
269.3813,38.783524
228.66745,42.330013
162.78711,57.211258
330.5675,9.840763
228.66861,56.371117
245.54874,48.12937
108.78119,67.92955
138.83241,53.424454
334.4854,30.38251
39.12034,37.272675
341.16504,10.668155
127.6772,29.993477
39.1234,36.54569
234.66629,49.693718
10.887984,4.702988
34.842518,5.1086197
39.13067,28.625185
105.6833,43.778378
217.87349,57.373524
36.280857,33.16107
34.857464,7.662037
124.24557,72.229195
105.90096,63.98607
129.51381,32.16323
138.89594,54.349262
34.947678,5.9866495
105.77511,43.71282
39.14982,35.091084
8.540678,3.846028
217.90732,50.38131
267.79974,40.32567
129.54231,30.37722
337.99677,11.003473
105.84939,44.14834
35.0041,5.588264
228.74284,53.88542
200.97704,55.78619
138.96788,42.029247
140.33061,40.4768
217.95885,47.08604
105.89784,43.996166
127.71815,31.5906
217.96864,49.4879
275.3898,35.778286
341.33224,10.868118
113.1078,38.793903
10.97696,2.878697
129.60612,31.341566
39.189053,28.537321
217.9883,47.614758
260.41037,33.267105
127.73687,31.12266
284.47495,68.529854
10.986295,8.103381
136.69049,71.927216
271.5582,42.87527
276.98004,71.521576
203.8853,56.86261
39.204403,30.37456
228.79628,54.01008
271.5601,42.446037
139.08046,40.736702
284.53378,66.69118
11.010614,5.4970217
2.9055252,-2.1253927
105.68723,67.14621
206.86052,32.877014
136.72209,72.7385
338.06903,11.593884
39.213924,33.93608
271.57584,46.71978
106.15236,43.780987
36.613632,33.37575
106.16228,43.727108
129.6322,33.579823
248.7023,46.12178
218.12053,52.57242
129.6467,38.894634
271.58078,49.506462
341.42783,12.079513
11.628841,2.7114425
182.45036,41.876137
2.3746107,-1.3375453
39.23408,35.10542
341.46518,13.101781
11.650125,16.975054
274.861,40.389637
11.074663,2.4847248
38.853416,32.471
107.13107,67.23972
11.075775,7.9141583
271.58496,39.190453
234.92093,48.86851
203.44872,59.829254
218.1911,53.355324
341.487,10.250386
140.64903,39.157585
36.73794,34.41345
11.077226,7.2344823
140.68567,39.381084
162.82701,56.217426
201.03459,56.500458
260.75073,41.876366
139.22986,41.07319
277.11398,72.312225
341.52466,13.571104
341.52875,11.811532
129.72603,39.019894
228.86595,42.892212
277.12228,76.93637
334.62668,29.554056
275.69385,70.13104
35.779743,7.828086
35.52684,7.7415166
341.54663,9.816588
129.75307,35.51452
334.6294,28.362215
166.29782,78.47502
2.02567,39.199543
32.2543,45.62177
19.556591,40.75424
104.77849,78.32302
198.99303,28.246368
198.47592,55.76406
138.2923,57.616695
158.78477,40.261543
35.5575,5.879099
277.17593,78.27192
218.32352,54.530582
